PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
58,20,102.656625,16.1206250000111,FALSE,0,potapove@user.com,0,NA,9990518,NA,518,Vietnam,3,Other,No,NA,Other,Other
58,21,102.656625,16.1206250000111,FALSE,0,potapove@user.com,0,NA,9990518,NA,518,Vietnam,3,Other,No,NA,Other,Other
58,22,102.656625,16.1206250000111,FALSE,0,potapove@user.com,0,NA,9990518,NA,518,Vietnam,3,Other,No,NA,Other,Other
58,23,102.656625,16.1206250000111,FALSE,0,potapove@user.com,0,NA,9990518,NA,518,Vietnam,3,Other,No,NA,Other,Other
58,24,102.656625,16.1206250000111,FALSE,0,potapove@user.com,0,NA,9990518,NA,518,Vietnam,3,Other,No,NA,Other,Other
59,1,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,2,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,3,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,4,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,5,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,6,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,7,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,8,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,9,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,10,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,11,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,12,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,13,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,14,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,15,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,16,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,17,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,18,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,19,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,20,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,21,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,22,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,23,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
59,24,101.973125,13.2553750000099,FALSE,0,potapove@user.com,0,NA,9992236,NA,2236,Vietnam,3,Other,No,NA,Other,Other
60,1,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,2,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,3,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,4,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,5,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,6,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,7,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,8,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,9,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,10,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,11,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,12,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,13,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,14,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,15,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,16,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,17,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,18,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,19,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,20,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,21,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,22,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,23,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
60,24,101.078625,13.2418750000099,FALSE,0,potapove@user.com,0,NA,9991517,NA,1517,Vietnam,3,Other,No,NA,Other,Other
61,1,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,2,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,3,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,4,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,5,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,6,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,7,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,8,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,9,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,10,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,11,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,12,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,13,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,14,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,15,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,16,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,17,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,18,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,19,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,20,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,21,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,22,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,23,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
61,24,99.278625,15.3788750000109,FALSE,0,potapove@user.com,0,NA,9991378,NA,1378,Vietnam,3,Other,No,NA,Other,Other
62,1,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,2,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,3,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,4,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,5,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,6,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,7,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,8,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,9,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,10,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,11,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,12,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,13,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,14,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,15,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,16,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,17,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,18,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,19,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,20,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,21,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,22,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,23,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
62,24,98.724125,15.0523750000108,FALSE,0,potapove@user.com,0,NA,9992700,NA,2700,Vietnam,3,Other,No,NA,Other,Other
63,1,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,2,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,3,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,4,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,5,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,6,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,7,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,8,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,9,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,10,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,11,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,12,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,13,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,14,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,15,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,16,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,17,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,18,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,19,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,20,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,21,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,22,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,23,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
63,24,100.040625,18.9361250000119,FALSE,0,potapove@user.com,0,NA,9990514,NA,514,Vietnam,3,Other,No,NA,Other,Other
64,1,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,2,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,3,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,4,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,5,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,6,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,7,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,8,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,9,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,10,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,11,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,12,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,13,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,14,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,15,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,16,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,17,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,18,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,19,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,20,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,21,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,22,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,23,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
64,24,104.248375,15.9233750000109,FALSE,0,potapove@user.com,0,NA,9992788,NA,2788,Vietnam,3,Other,No,NA,Other,Other
65,1,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,2,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,3,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,4,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,5,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,6,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,7,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,8,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,9,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,10,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,11,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,12,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,13,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,14,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,15,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,16,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,17,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,18,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,19,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,20,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,21,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,22,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,23,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
65,24,101.713375,15.2173750000108,FALSE,0,potapove@user.com,0,NA,9992253,NA,2253,Vietnam,3,Other,No,NA,Other,Other
66,1,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,2,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,3,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,4,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,5,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,6,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,7,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,8,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,9,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,10,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,11,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,12,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,13,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,14,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,15,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,16,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,17,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,18,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,19,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,20,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,21,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,22,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,23,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
66,24,99.007625,18.5716250000119,FALSE,0,potapove@user.com,0,NA,9990282,NA,282,Vietnam,3,Other,No,NA,Other,Other
67,1,103.447375,16.3976250000111,FALSE,0,potapove@user.com,0,NA,9992826,NA,2826,Vietnam,3,Other,No,NA,Other,Other
67,2,103.447375,16.3976250000111,FALSE,0,potapove@user.com,0,NA,9992826,NA,2826,Vietnam,3,Other,No,NA,Other,Other
67,3,103.447375,16.3976250000111,FALSE,0,potapove@user.com,0,NA,9992826,NA,2826,Vietnam,3,Other,No,NA,Other,Other
67,4,103.447375,16.3976250000111,FALSE,0,potapove@user.com,0,NA,9992826,NA,2826,Vietnam,3,Other,No,NA,Other,Other
